word,label
مخصوصآ,1
مختل,1
مخالفتی,1
مخالفات,1
مخافاتش,1
مخاستم,1
محک,1
محویات,1
محولات,1
محوطه,1
مخصوص؟,1
مخصوصاکردویی,1
مخلفات‌تری,1
مخلفاات,1
مخلفاتی.,1
مخلفاتو,1
مخلفاتم,1
مخلفاتشو,1
مخلفاتشم,1
مخلفاتتون,1
مخلفات؟,1
مخلفات،,1
مخلفات!),1
مخلافتش,1
مخصوصشون,1
مخلافاتی,1
مخلاف,1
مخفیه؟؟,1
مخفیش,1
مخطوط,1
مخصی,1
مخصولات,1
مخصوصه,1
مخصوصشونم,1
مراحل,1
مراسم،,1
محهز,1
مرغه.,1
مرغ۱۸مهرماه,1
مرغوب‌ترین,1
مرغوب‌تری,1
مرغوب‌تر,1
مرغوب‌,1
مرغوبیت,1
مرغوبتر,1
مرغوب،,1
مرغهاجداشده,1
مرغه!!!!!!!!!,1
مرغ‌اصلا,1
مرغمون,1
مرغمو,1
مرغمتاسفانه,1
مرغشه!,1
مرغشه,1
مرغذسوخاری,1
مرغاین,1
مرغای,1
مرغاشون,1
مرغ۱۸۰۰۰؟,1
مرغ‌ها.,1
مرغارو,1
مزخرف.,1
مزشون,1
مزش؛,1
مززه،,1
مززه,1
مزدیک,1
مزده,1
مزخرف‌بودن,1
مزخرفیه,1
مزخرففف,1
مزخ.,1
مرف,1
مزایای,1
مزایا:,1
مزاق,1
مزاحمه،,1
مرینه‌ی,1
مریضی,1
مریضا,1
مرکزتماس,1
مرواریدا,1
مرغاشم,1
مرغابی,1
مراسمم,1
مرجوعی‌ها,1
مردم؟,1
مردم:,1
مردم!؟,1
مردم!!,1
مردم!,1
مرداس,1
مرداد,1
مرخزف,1
مرحله‌ی,1
مرجوعشون,1
مردمان,1
مرجع,1
مرتبی,1
مرتبس,1
مرتببه,1
مرتب،,1
مربعیه,1
مربع،,1
مرباى,1
مرباهای,1
مردم؟؟؟,1
مردمی,1
مرغ؟؟؟؟؟,1
مرطوبه!!!,1
مرغ؟؟؟,1
مرغ؟!!,1
مرغ؟,1
مرغ؛,1
مرغ-تاخیر,1
"مرغ,",1
مرغ!!!!!!,1
مرعشم,1
مرطوبی،,1
مرطوب،,1
مرده,1
مرطوب!!!,1
مرسی‌اسنپ‌فود,1
مرسیده,1
مرسی:,1
مرسی!,1
مرزها,1
مرز,1
مردید،,1
مردو,1
محوتای,1
محموله,1
مبگیریم,1
متفاوتن,1
متقارن,1
متقابلی,1
متقابلا,1
متفین,1
متفاوت‌تر,1
متفاوتیه،,1
متفاوتى,1
متفاوته؟؟,1
متفاوته.,1
متفاوت!!!!,1
متمایز,1
متغیر،,1
متغایر,1
متعلقاتی,1
متعفن,1
متعدد،,1
متصاعد,1
متریال‌ها,1
متریالی,1
متری.,1
متلاشى,1
متمایل,1
متراکم,1
متوقع,1
مثبت!,1
مثال،,1
مثال:,1
متیونز,1
متکارونی,1
متچکرم,1
متولد,1
متوقف,1
متوقع.,1
متوسطه،,1
متناسبى,1
متوسطش،,1
متوسط!!!!,1
متوسط!!,1
متوالى,1
متوازن,1
متهم,1
متنفرم.,1
متنایب,1
متناقض,1
مترى,1
متر؛,1
مثبتشون,1
متاسفانا,1
متاسفانه‌این,1
متاسفانه۲۰۰گرم,1
متاسفانهتعداد,1
متاسفانه:,1
متاسفانه-پنیر,1
متاسفانه),1
متاسفانه!:,1
متاسفانع,1
متاسفاناه,1
متاستفم.,1
متاسفاه,1
متاسانه,1
متاأسفانه,1
متا,1
متإسفانه,1
متأسفم،,1
مت,1
مبین؟!,1
مبین،,1
مبین.,1
متاسفانه‌های,1
متاسفتانه,1
متر),1
متبوعی,1
متر!!!,1
متذسفانه,1
متحویات,1
متحول,1
متحمل,1
متحد,1
متتهی,1
متتسفم,1
متتسفانه,1
متاصفم,1
متاسفم!!!,1
متاسم,1
متاسفناه,1
متاسفم‌,1
متاسفمممممممممم,1
متاسفممممممم,1
متاسفم..!,1
"متاسفم,",1
متاسفم!!!!!!!,1
متاسفم!!!!,1
مثبت.,1
مثبتها,1
محمدی,1
محدوده‌ها,1
محشرن!),1
محشر,1
محسوس،,1
محسوبش,1
محسن,1
محرومیم!,1
محروم,1
محدوده‌ی,1
محدوده‌های,1
محدوده!!!,1
محصول:,1
محدودم,1
محدودشون,1
محتوی‌تر,1
محتویاتمبیرون,1
محتویاتشم,1
محتویات،,1
محتویات),1
محتوا‌تر,1
محتواى,1
محششششره,1
محصول،,1
محتوا،,1
محصوله,1
محمد,1
محل‌های,1
محلیه,1
محله‌ای،,1
محل؟؟,1
محل.,1
محفظه,1
محضول,1
محضه,1
محصولمون,1
محصول؛,1
محصولم,1
محصولشون،,1
محصولشون,1
محصولشو,1
محصولاتى,1
محصولاتتون،,1
محصولات،,1
محصولات.,1
محصولات!,1
محتواتر،,1
محتوا.,1
مثقال,1
مجبورشدیم,1
مجددا۲هزارتومن,1
مجددا.,1
مجدد.,1
مجتمعمون,1
مجبور‌شدم‌برم‌بیرون‌بخرم!,1
مجبوریم,1
مجبوری.,1
مجبوره,1
مجبورند,1
مجبورتون,1
مجددوقت,1
مجبورا,1
مجازی،,1
مجادله,1
مثل‌بقیه,1
مثلن,1
مثلماکارونیه,1
مثلث,1
مثلا.,1
مثل،,1
مجددش,1
مجردم,1
محتمل,1
محبوبیت,1
محترمی,1
محترمتون,1
محترمانه‌تری,1
محتاج,1
محبوب‌ها,1
محبوب‌ترین,1
محبوب‌تر,1
محبوبیه.,1
محبوبیتتون,1
محبوبی,1
مجموع:,1
محبوب,1
محافظت,1
محاصبه,1
محاسن,1
محاسبات,1
مجوز,1
مجور,1
مجمومه,1
مجموعه؛,1
شما!!!!؟؟؟,1
شم.,1
خراب،،,1
دوغ‌ها,1
دهنده‌اش,1
دهنده:,1
دهنده.,1
دهندس,1
دهنت!,1
دهمین,1
دهم؟؟؟؟,1
دهم.,1
دهم!!,1
دهرید,1
دهدنه,1
دهد؟؟,1
دهد،,1
دهد!!,1
دهان.,1
دهان!,1
دنیای,1
دنیاست,1
دنیاس,1
دنیا),1
دنرگاردن,1
دهنش,1
دهنم.,1
دهنمون,1
دو!,1
دوباره.,1
دوباره!!,1
دوبارم,1
دوبارع,1
دوبارت,1
دوام,1
دوآتیشه،,1
دو-سه,1
دو!:,1
ده‌ها,1
دهنمون.,1
دهی‌ها,1
دهیه,1
دهیش,1
دهید‌تر,1
دهید..,1
دهیتون؟,1
دهی!!!!!!!,1
دهى,1
دهنمونو,1
دنر.,1
دندونمون,1
دندونم.,1
دلسترهم,1
دلپذیری,1
دلوری,1
دلنشینی,1
دلنشین,1
دلمه‌اش,1
دلمه),1
دلسوزی,1
دلسل,1
دلستر‌ها,1
دلسترهایی,1
دلی,1
دلسترم,1
دلسترشو,1
دلسترش,1
دلستربود,1
دلستر.,1
دلستر!,1
دلزده,1
دلدردم,1
دلخوش,1
دلچه,1
دلیورى,1
دندونامون,1
دمپختک,1
دنده,1
دندانی,1
دندانشکن‌های,1
دنبه،,1
دنبه.,1
دنبه),1
دنباله,1
دم‌نکشیده,1
دمیه,1
دمى,1
دلیوری؟,1
دمنوش,1
دمشونم,1
دمش,1
دمجموع,1
دمایی,1
دماغمه,1
دم.,1
دل‌پیچه,1
دل‌نشین,1
دوباره.!,1
دوباره‌گرم,1
دوبازه,1
دورکه,1
دوستان:,1
دوستان.,1
دوست،,1
دوساندویچ‌ها,1
دوسال,1
دوساعتم,1
دوساعت،,1
دوزچین,1
دور‌بریزید,1
دورچین‌,1
دوستان،،,1
دورچینی.,1
دورچینى,1
دورچینمش,1
دورچینشم,1
دورچینا,1
دورچین،,1
دورچین),1
دورچین!!!!!!!,1
دورپیتزا,1
دوستان،,1
دوستانمم,1
دوروکنجد,1
دوسریه,1
دوغشون,1
دوغای,1
دوعددپولشودادم,1
دوطرف,1
دوشه,1
دوشنبه,1
دوشم,1
دوسیب,1
دوسوم,1
دوسراوردن,1
دوستانه,1
دوسخ,1
دوستى,1
دوستون,1
دوستم‌,1
دوستمم,1
دوستم،،,1
دوستم.,1
دوستداران,1
دوستتون,1
دوروکنجددارمعمولی,1
دوروبر,1
دوباه,1
دوتاشم,1
دوتومن,1
دوتا‌,1
دوتایى,1
دوتاکاهو,1
دوتاپیتزا,1
دوتاى,1
دوتافیله,1
دوتاشون,1
دوتاشو,1
دوتارو,1
دودست,1
دوتاخواسته,1
دوتاتیکه,1
دوتابسته,1
دوبله,1
دوبللللل,1
دوبطری,1
دوبرش,1
دوبرابرنامی,1
دوباکس,1
دوختی,1
دودی.,1
دوره‌ی,1
دورتری,1
دورهمی,1
دوره.,1
دورمیشه,1
دورم,1
دورشود.,1
دورشم,1
دورریختنی,1
دورریختم,1
دورر,1
دورترى,1
دودیه,1
دوربریزیم,1
دورانی,1
دورادو,1
دور؛,1
دور:).,1
دور/,1
دور-حتی,1
دور!!!!,1
دودی‌ها,1
دلخوریش,1
دلخورم,1
دلخواهه,1
درکمترین,1
دریافت،,1
دریافت:,1
درگیری,1
درگیرى,1
درگیرم!,1
درک‌نمیکنم‌چرا,1
درکه!!!,1
درکنارش,1
درکنار,1
درکمال,1
دریافت‌شد.,1
درکدوم,1
درچین,1
درپیش,1
درپناه,1
دروووووووور,1
درومده!,1
درومد،,1
دروغگویى,1
دروغه,1
دریافتی.,1
دریخچال.,1
درهمو,1
دزدکی,1
دستتون.,1
دستتو,1
دستتشون,1
دستت.,1
دستبند,1
دستام,1
دسانی,1
دزمان,1
دزدی,1
دزد,1
درین,1
دزخواست,1
دزاینش,1
در‌نایلونی,1
در‌ماکروویو!,1
در‌فاکتور,1
در‌حد,1
در‌حالی,1
در‌ارسال,1
دریک,1
درورده,1
درهمم,1
دستتونه,1
درشت!,1
درصدپایین‌تر,1
درصدو,1
درصدس,1
درصدخیلی,1
درصد!!!!!,1
درشت‌تر,1
درشتر,1
درشت،,1
درشت!!!,1
درش.,1
درصدی.,1
درسفارسات,1
درست‌تر,1
درستیه،,1
درستکار,1
درستى,1
درستو,1
درسته؟؟؟؟؟؟؟؟؟؟؟؟,1
درسته!!,1
درسته!,1
درصدی),1
درصدیم,1
درهم..,1
درمون,1
درهاشون,1
دره,1
درنوردیدن.,1
درنظریک,1
درنان,1
درمیارید,1
درمیارن,1
درمیاد!!!,1
درمیاد,1
درموردش,1
درضمن،,1
درمنوسالادشیرازى,1
درمنودرج,1
درمقایسه,1
درمغازه,1
درمانی,1
درمان,1
درم!,1
درفروشگاه,1
درعوض،,1
دستتون،,1
دسترسش,1
دلخواهتون,1
دقتشون,1
دقیقا.,1
دقیق،,1
دقیق!,1
دقعه,1
دقتیه,1
دقتید,1
دقتی!!!!!!,1
دقتی!,1
دقتن,1
دقتتون,1
دقیقا؟؟؟؟,1
دقتت,1
دقتا,1
دقت.,1
دقایق,1
دقاقا,1
دفورمه،,1
دفورمه,1
دففه‌های,1
دفع‌های,1
دقیقا؟,1
دقیقاهمین,1
دفعه‌ام,1
دقیقه‌ای،,1
دلخل,1
دلبخواه,1
دلباز‌تر,1
دلایلمو,1
دلایل:,1
دلا,1
دقیییقا,1
دقیه,1
دقیق‌تری,1
دقیقه‌ای!,1
دقیقا۵۰دقیقه,1
دقیقههههه!!!!!!!!,1
دقیقه؟,1
دقیقه.!!!!!!,1
دقیقه!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
دقیقه!!!,1
دقیقش,1
دقیقس!,1
دقیقخ,1
دقیقتر,1
دفعه‌که‌پیتزا,1
دفعه،,1
دسترسمون,1
دستنویس,1
دست‌ام,1
دستی،,1
دستگیر,1
دستگاهی,1
دستگاهمون,1
دستکاه,1
دستى.,1
دستورش,1
دسته‌ی,1
دستمون،،,1
دست‌من,1
دستمال.,1
دستمال),1
دستما,1
دستم!!!!!!!,1
دستم!!!,1
دستفروش‌های,1
دستفروشهای,1
دستشو,1
دستشن,1
دست‌شویی,1
دست‌کم,1
دفعه.,1
دعایت,1
دفعه!!؟,1
دفعس,1
دفعاد,1
دفعاتیه,1
دفعا,1
دفرم,1
دفترتون,1
دفت,1
دغدغه,1
دعا,1
دسر!!!,1
دشمنم,1
دسید,1
دسم,1
دسشویی,1
دسشون,1
دسر‌ها,1
دسروامتحان,1
دسرشکلاتی,1
دسرسروته,1
دوغو,1
دوغ‌های,1
شلیل‌ها,1
دوق,1
راضی‌نبودم,1
راضی‌ام؛,1
راضیم.,1
راضیش,1
راضی؟؟,1
راض,1
راشت.,1
راست‌ترین,1
راستای,1
راست,1
رازى,1
راز,1
رار,1
رادویاسه,1
رادوباره,1
رادر,1
راحت‌ترین,1
راحت‌تری,1
راحته,1
راحتتون,1
راتوصیه,1
راضی‌نبودم،,1
رافونه,1
رامتین,1
راه!,1
راهکاری,1
راههای,1
راهه؟,1
راهشو,1
راهشم,1
راهروی,1
راه؟,1
راه.!!,1
راه),1
ران‌مرغ,1
رامس،,1
رانی‌ها,1
رانها,1
راننده‌های,1
رانش,1
رانداشتید،,1
رانداشت.,1
راندارندویاامکان,1
راندارد,1
رامیخوانید,1
راتغییرداده,1
رابه,1
رابعا,1
ذای,1
ذرت.,1
ذرت!,1
ذرات,1
ذخیره‌ها,1
ذخمس,1
ذحمت,1
ذحم,1
ذایقه‌ی,1
ذایقه,1
ذاغ,1
ذرتشم,1
ذاعقه,1
ذاشتن,1
ذاتش,1
ذاتا,1
ذائقه‌ی,1
ذائقه‌ها,1
ذائقه‌ام,1
د‌ر,1
د۳,1
ذرتام,1
ذرتم,1
راببرم,1
ذیغ,1
راباعکس,1
راباز,1
رااضی,1
رااصلا,1
را،,1
رئ,1
رأت,1
ذیگری,1
ذیق,1
ذکر‌,1
ذرنگن,1
ذکرمیشه,1
ذکرشده,1
ذوقی,1
ذوقم،,1
ذوقش.,1
ذوقت,1
ذهنی,1
ذهنته،,1
ذغال‌اخته,1
راهیه,1
راهیی,1
راویولی,1
رستوران؟!,1
رستورانهاش,1
رستورانهارو,1
رستورانه،,1
رستورانمو,1
رستورانشون.,1
رستوراندارهای,1
رستورانتون.,1
رستوراناش,1
رستورانا.,1
رستوران؟,1
رستورانیه,1
رستوران!!!,1
رستوران!!,1
رستورا,1
رستوذان,1
رستودان,1
رستواران,1
رستدران,1
رستبیف,1
رستاران,1
رستورانهاییه,1
رستورانیو,1
رسبد,1
رسمااااااااااا,1
رسی،,1
رسی,1
رسپس,1
رسوندید,1
رسوندند,1
رسوندن!,1
رسوندم,1
رسه,1
رسمی‌تر,1
رسما!!,1
رستوران‌,1
رسمأ,1
رسده,1
رسد.,1
رست‌بیف!!,1
رستوووران,1
رستوری,1
رستورلن,1
رستوران‌هایی,1
رستوران‌ها؟,1
رسبد.,1
رساورانهایى,1
راپله,1
ربعه,1
ردولت,1
ردم,1
ردبول,1
رخواست,1
رختشویی,1
رخت,1
رت,1
ربیع,1
ربعه.,1
ربع!!!!!!!!!,1
ردولوتش,1
ربط،,1
ربخت,1
رب.,1
رب),1
رب!!!!,1
رایگان،,1
رایحه‌ی,1
رایحه‌های,1
راکه,1
ردولوت،,1
ردولولت,1
رسانیده,1
ررگ,1
رسانیتون,1
رسانی.,1
رساندند،,1
رساندند.,1
رساندند,1
رساند.,1
رزی,1
رزق,1
رز،,1
ررفتار,1
ردوولت,1
رررررررررپیک,1
رران,1
ردیه,1
ردیف‌ها,1
ردیفهاش,1
ردیفش,1
ردیف،,1
ردیابی,1
ردپایی,1
دیییر,1
دییقه,1
دیگ‌کشیده,1
دوکیلویی,1
دو‌مورد,1
دو‌ماهی,1
دو‌ساندویچ‌برگر,1
دو‌روز,1
دو‌خرید,1
دویده,1
دویت,1
دویا,1
دوگرم,1
دوکیلومتری,1
دپ,1
دوکوچه,1
دوووور.,1
دوووور,1
دوووو,1
دووم,1
دووسه,1
دوهفتس,1
دون‌های,1
دونی,1
دو‌نفره,1
دپر,1
دونه‌پیتزا,1
دگمه‌ای,1
دیتمون,1
دیتش,1
دیتزا,1
دیت,1
دیابتیم,1
دی)،,1
دی!!!,1
دگیه,1
دگه..,1
دگرگون,1
دپموجود,1
دکوری,1
دکه‌های,1
دکه‌ای,1
دکه,1
دکمه‌ی,1
دکل,1
دکر,1
دپی,1
دپوی,1
دونوبت,1
دونه‌ام,1
دید!!!,1
دوم..,1
دومینو),1
دومیش,1
دومی،,1
دومى,1
دوممون,1
دوممه,1
دومش,1
دومدلی,1
"دوما""""",1
دوم.,1
دومینوز,1
دوم),1
دولوز,1
دولت،,1
دولای,1
دولارم,1
دولا,1
دوقلمو,1
دوقلمش,1
دوقدم,1
دومینو،,1
دومیکا,1
دونه‌اش,1
دونر‌ها،,1
دونه،,1
دونه!,1
دونن,1
دونم,1
دونفرو,1
دونفره!!!,1
دونفرس,1
دونست.,1
دونست,1
دونرگاردن,1
دومی‌,1
دونرها,1
دونرم,1
دونرش,1
دونر.,1
دوندگی,1
دونتونو,1
دوناتی,1
دوناتش,1
دونا,1
دیجیکالا،,1
دیدا,1
دیگ‌,1
دیگ.,1
دیگر‌,1
دیگری‌ست.,1
دیگرى,1
دیگرو,1
دیگرثبت,1
دیگرتان,1
دیگرانو,1
دیگران.,1
دیگاهش,1
دیکه‌ای,1
دیگست),1
دیکری,1
دیکر,1
دیک,1
دیپ-ن-ست..,1
دیویدف,1
دیواری!!!,1
دیوارش,1
دیه,1
دین,1
دیگس،,1
دیگست.,1
دیقیه,1
دیگه‌,1
دیگیش,1
دیگی؛,1
دیگی.,1
دیگه‌خرید,1
دیگه‌تون,1
دیگه‌ای،,1
دیگه‌ای.,1
دیگه‌ازینجا,1
دیگه‌آورده,1
دیگه۲تا,1
دیگشم,1
دیگهسفارش,1
دیگهای,1
دیگه،،،,1
دیگه),1
دیگه!!!!!!!!!!!!,1
دیگه!!!!!!!!!,1
دیگه!!,1
دیگع,1
دیگشونو,1
دیلی,1
دیقش,1
دیدش,1
دیدیم!!!!!!!!!!!,1
دیرترین,1
دیرتره,1
دیربرسه,1
دیراومد,1
دیرآمد.,1
دیر؟!!!!!!!!!!!!,1
دیر؛,1
دیر!!!,1
دیدیم..,1
دیدید؟!!!,1
دیررررر,1
دیدید,1
دیدگی,1
دیدکه,1
دیده،,1
دیدنی,1
دیدم‌باز,1
دیدمش,1
دیدم؛,1
دیدم:)),1
دیررر,1
دیرموقع,1
دیقس,1
دیزیهای,1
دیفریز,1
دیش‌های,1
دیشش,1
دیشبیه,1
دیشبم,1
دیشبشون,1
دیش،,1
دیش.,1
دیسلایک,1
دیزیشو,1
دیرودرب,1
دیزیایی,1
دیزی،,1
دیزی.,1
دیر‌تحویل,1
دیرگیر,1
دیرکرد.,1
دیرپز,1
دیروزشون,1
دیروز!!!!؟؟؟؟,1
درساندویج,1
درزمان,1
درروز,1
دررصورتی,1
خوردمش.,1
خوردمش!,1
خوردم:),1
خوردم!!!!!!!!!!!!!,1
خوردم!!!!,1
خوردم!!!,1
خوردم!!,1
خوردشده,1
خوردش؟؟,1
خوردش:,1
خوردد,1
خوردار,1
خورد؟؟؟؟؟؟,1
خورد؟؟؟؟,1
خورد؟؟؟!!!,1
خورد؟:),1
خورد؟,1
خورد?,1
خورد:),1
خورد!!!!!!,1
خورد!!!!,1
خوردمش،,1
خوردم‌.,1
خوردن!,1
خوردهبود,1
خورد‌,1
خوردین؟,1
خوردیم،,1
خوردیم!,1
خوردگی,1
خورده‌های,1
خورده‌ها,1
خورده‌ایم,1
خورده‌,1
خورده؟,1
خوردن!!؟,1
خورده!!!,1
خورده!!,1
خوردنم,1
خوردنشون,1
خوردنشو,1
خوردنش،,1
خوردنش.۴,1
خوردنارو,1
خوردن),1
خوراک‌کوبیده,1
خوراکیهایی,1
خوراکیارم,1
خوب‌,1
خودتون.,1
خودتو,1
خودتان),1
خوداری,1
خوتسته,1
خوب‌های,1
خوب‌تر,1
خوب‌بود!,1
خوب‌بود,1
خوبی‌نبود‌؛,1
خودتون‌خوردید؟!!,1
خوبی‌داشت.,1
خوبیه!,1
خوبیست,1
خوبی.,1
"خوبی,",1
خوبود,1
خوبن،,1
خوبم‌,1
خوبشونو,1
خودتون۵۵۰,1
خودحلیم,1
خوراکی.,1
خودم!!!!,1
خوراکهای,1
خوراکه,1
خوراک:,1
خوراک.,1
خوذدن,1
خودیم,1
خودمونه,1
خودمونم,1
خودم؛,1
خودعضونکنیدزیراشمازیرسوال,1
خوددن,1
خودشون‌رو,1
خودشونن,1
خودشون،,1
خودشوم,1
خودش،,1
خودش!!!!!,1
خودسرانه,1
خودزنی,1
خودده‌ای,1
خورش.,1
خورشت!!!!,1
خورشت:,1
خولستم,1
خونمون!!!,1
خونش,1
خونسردی!!!,1
خونسردی,1
خونست,1
خوندین..,1
خوندم،,1
خونابه,1
خومتتون,1
خوقع,1
خونهای,1
خوش‌مزگی,1
خوش‌طعمی,1
خوش‌خوراکشه,1
خوش‌آیند,1
خوشگلی,1
خوشگلن,1
خوشکه,1
خوشون,1
خوشوقتی,1
خونمونه,1
خونه‌ی,1
خوشم‌,1
خیابان.,1
خیارشور!,1
خیارشود,1
خیارش,1
خیار،),1
خیار.,1
خیار!!!!,1
خیار!!,1
خیابونى،,1
خیابان‌های,1
خی,1
خونوادم,1
خک,1
خپب,1
خویی‌های,1
خوییم,1
خویش،,1
خوووووووب,1
خووود,1
خونگیه,1
خونوادگی,1
خوشنامی,1
خوشمزگیشو,1
خورشتا,1
خورشم,1
خوریدم,1
خورونش,1
خوروم,1
خوروش,1
خورنى,1
خورن,1
خورمش,1
خورما,1
خورش‌ها,1
خورشت‌های,1
خوشبوکننده,1
خورشت‌ش,1
خورشتینون,1
خورشتک,1
خورشته؟,1
خورشته,1
خورشتم,1
خورشتشم,1
خورشتش،,1
خورشتاش,1
خوشایندی.,1
خوشبویی,1
خوشمزگیش,1
خوشمزست.,1
خوشمزه‌ی,1
خوشمزه‌ش,1
خوشمزه‌ترین‌ها,1
خوشمزه‌,1
خوشمزه:),1
خوشمزه.,1
خوشمزن,1
خوشمزشه,1
خوشمزش,1
خوشمزتون,1
خوشبین,1
خوشمزا,1
خوشمره,1
خوشمان,1
خوشرنگ‌تر,1
خوشرنگ,1
خوشحال‌تر,1
خوشحالی,1
خوشت‌های,1
خوشبینانه‌ترین,1
خوبست,1
خوبتوون,1
خوبتون‌بود,1
خساسست,1
خشک!!!,1
خشم,1
خشششک,1
خشخشاش,1
خشخاشی،,1
خسته‌تر,1
خسته‌اید,1
خسته‌ای,1
خسته‌ام,1
خساستشون,1
خشک.!!,1
خسارات,1
خرید‌ها.,1
خریدیم،,1
خریدکنه،,1
خریدى,1
خریدو,1
خریدهیچ,1
خریدهامو,1
خریدها،,1
"خشک,",1
خشک؟!,1
خریدنکنید,1
خشککککککک,1
خطاکاریش,1
خطا,1
خضوری,1
خصومت,1
خصوصن,1
خصوص،,1
خشگ,1
خشک‌شده,1
خشک‌بودن,1
خشککک،,1
خشکارو,1
خشکپاک,1
خشکو,1
خشکههههه.,1
خشکه.,1
خشکند,1
خشکم,1
خشکش,1
خشکترین,1
خشکتر,1
خریده،,1
خریدنش!,1
خطوط,1
خردبودن,1
خرس,1
خردی,1
خرده‌ی,1
خردنشده,1
خردن,1
خردم،,1
خردم,1
خردلی,1
خردشده.,1
خرد،,1
خرسند,1
خرج‌,1
خرجکردیم,1
خرجش,1
خربزهایی,1
خربزه.,1
خرابیشو,1
خرابو,1
خرابم,1
خرابشان,1
خرسش,1
خرسی,1
خریدند,1
خریدارو،,1
خریدم‌کردم,1
خریدمونو,1
خریدمون.,1
خریدم:,1
خریدم!,1
خریدغذا,1
خریدش.,1
خریدزیر۳۰تومن,1
خریدامو,1
خریدارو,1
خرما.,1
خریدارتون,1
خریداران,1
خروجی,1
خروج،,1
خروار,1
خرمایی؟,1
خرمایى,1
خرماهایی,1
خرماتون,1
خطم,1
خفمون,1
خوبتونو,1
خوابگاه,1
خواصی,1
خواستیم‌یه,1
خواسته‌ها,1
خواسته؟,1
خوارک,1
خوارها,1
خوابیده,1
خوابید,1
خوابگاهیم,1
خوابن,1
خواعی,1
خوابمون,1
خوابشون,1
خواااهش,1
خنیری,1
خنی,1
خنکی‌ها,1
خنده‌داره,1
خندم,1
خنثی،,1
خواصیم,1
خواند.,1
خنثی,1
خوب!!!!!,1
خوبتون:,1
خوبتون!,1
خوبان,1
خوباسو,1
خوباس,1
خوب؟!!!!!,1
خوب:,1
خوب..,1
خوب!!!!!!,1
خواهیم,1
خواندنه,1
خواهی،,1
خواهی!,1
خواهم‌کرد,1
خواهشما,1
خواهشاتوپخت,1
خواهشا..,1
خواهشا!!!,1
خواهش!,1
خواهان,1
خنثی.,1
خمیییرررررر,1
خفگی,1
خلاقیت،,1
خلیفه,1
خلیج,1
خلوط‌تر,1
خلوته.,1
خلوته,1
خلال‌های,1
خلالیه.,1
خلال.,1
خلاقیتی,1
خلاقیت!!,1
خلیی,1
خلاقی,1
خلاقانه,1
خلافرمنو,1
خلافتعریفی,1
خلاصه،,1
خلاصش,1
خلاصا,1
خلا,1
خفیف‌تر),1
خلیقه,1
خلیییی,1
خمیر‌های,1
خمیررررر.,1
خمیر‌,1
خمیرى,1
خمیره.,1
خمیرنازک,1
خمیرمایه,1
خمیرمانند,1
خمیرشیرین,1
خمیرشون,1
خمیرش!!,1
خمیرررر.,1
خمانند,1
خمیردندون,1
خمیردندانی,1
خمیرترین,1
خمیربودیک,1
خمیرای,1
خمیر؟؟؟؟؟؟,1
خمیر:,1
خمیر!!,1
خمشو,1
خیارشورش،,1
خیارشورم,1
خیارشورگوجه‌ی,1
داغ‌تر,1
دانشجویى,1
دانشجویان,1
دانشجو،,1
دامستون,1
دامدارن,1
دامداران،,1
داماک,1
داقعا,1
دافی,1
داغووووووون,1
دانش‌آموزی‌های,1
داغوووون,1
داغووون,1
داغوون,1
داغون‌شده,1
داغونی,1
داغونه,1
داغوننن,1
داغونم,1
داغونش,1
دانشکده‌م؛,1
دانمادکی,1
داغوناشو,1
داگاشون,1
داگ‌,1
داگى,1
داگهایی,1
داگها,1
داگه,1
داگمون,1
داگمم,1
داگشونم,1
داگای,1
داوری,1
دانمارکی!!!,1
داه,1
دانید,1
دانماریش,1
دانمارکی‌های,1
دانمارکیشون,1
دانمارکیاش,1
دانمارکی،,1
دانمارکی.,1
"دانمارکی,",1
داغونترین,1
داغوناش,1
دایتی,1
داشت؛,1
داشتم-,1
داشتم).,1
داشتم!!!!,1
داشتم!!,1
داشتم!,1
داشتغذا,1
داشتش,1
داشت؟؟؟؟؟,1
داشت؟؟,1
داشت،،،،،،,1
داشتم:,1
داشت،،,1
داشت:),1
داشت..!!,1
"داشت.""",1
"داشت,خیلی",1
داشت),1
داشت!!!!!!!!,1
داشت!!!!,1
داشان,1
داشتم/,1
داشتممن,1
داغون.,1
داشتین.,1
داغلی,1
داغش),1
داغتر,1
داغان.,1
داغان,1
داغ؟,1
داعمی,1
داشت‌.,1
داشتین،,1
داشتیمو,1
داشتن:,1
داشتید؟؟؟,1
داشتید،,1
داشتید-,1
داشتو,1
داشته‌اند.,1
داشته‌ام.,1
داشتن‌قیمت,1
داشتند..,1
داشتند!,1
داگ‌بسیار,1
دایجستای,1
داستانیه,1
دربهبود,1
درجریان,1
درجائیکه,1
درثانی,1
درتوضیحاتداشتهممنندیدم,1
درتماس,1
دربین,1
دربیاریم,1
دربیاری,1
دربو,1
دربغ,1
درحالت,1
دربشو,1
دربست,1
دربان,1
دربارش,1
درب،,1
دراگون,1
دراکولا,1
دراژه,1
دراومد,1
درجه‌ی,1
درحالیه,1
دراورر,1
درخوری,1
درد‌نکنه.,1
دردیتزا,1
دردوبطری,1
دردنخوریک,1
دردنخور,1
دردم.,1
دردصورتیکه,1
دردسره,1
دردرجه,1
درخور,1
درحالی‌که,1
درخواستیمون,1
درخواستهایی,1
